2025-08-09 17:54:33.700 | INFO     | __main__:initialize_system_data:25 - ==================================================
2025-09-01 10:52:41.994 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\林青霞.txt
2025-09-01 10:52:41.994 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\林青霞.txt, 使用切分器: RecursiveCharacter
2025-09-01 10:52:41.994 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\林青霞.txt 共生成 4 个子块
2025-09-01 10:52:43.729 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 846c387153e1061340eb30b5ce7e6e73
2025-09-01 10:52:43.730 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 林青霞.txt
2025-09-01 10:52:43.831 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\林青霞_test.txt
2025-09-01 10:52:43.834 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\林青霞_test.txt, hash: 6ffb2e8ed59aeb71db3cdaab15b83168
2025-09-01 10:52:43.834 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:52:45.217 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '林青霞', 'gender': '女', 'age': 59, 'work_experience': 22}
2025-09-01 10:52:45.217 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\林青霞_test.txt
2025-09-01 10:52:45.218 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\林青霞_test.txt, 使用切分器: RecursiveCharacter
2025-09-01 10:52:45.218 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\林青霞_test.txt 共生成 1 个子块
2025-09-01 10:52:45.870 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 6ffb2e8ed59aeb71db3cdaab15b83168
2025-09-01 10:52:45.870 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 林青霞_test.txt
2025-09-01 10:52:45.971 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg
2025-09-01 10:52:56.356 | INFO     | utils.document_processor:extract_text_from_image:117 - 图片提取文本成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg, 内容长度: 473
2025-09-01 10:52:56.356 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg, hash: 6bb5b76f8eac3235eb3bee38b16f6c4f
2025-09-01 10:52:56.356 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:52:58.766 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '王宝强', 'gender': '男', 'age': 42, 'work_experience': 22}
2025-09-01 10:52:58.766 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg
2025-09-01 10:52:58.767 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg, 使用切分器: RecursiveCharacter
2025-09-01 10:52:58.767 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg 共生成 2 个子块
2025-09-01 10:52:59.729 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 6bb5b76f8eac3235eb3bee38b16f6c4f
2025-09-01 10:52:59.730 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 王宝强.jpg
2025-09-01 10:52:59.831 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md
2025-09-01 10:52:59.848 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md, hash: 2c6e673a7b2e06addee354021ad1453c
2025-09-01 10:52:59.849 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:53:01.264 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '王强', 'gender': '未提供', 'age': -1, 'work_experience': 1}
2025-09-01 10:53:01.264 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md
2025-09-01 10:53:01.264 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md, 使用切分器: Markdown
2025-09-01 10:53:01.266 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md 共生成 5 个子块
2025-09-01 10:53:03.177 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 2c6e673a7b2e06addee354021ad1453c
2025-09-01 10:53:03.178 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 王强.md
2025-09-01 10:53:03.279 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md
2025-09-01 10:53:03.311 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md, hash: 21160040a62910ab2e43a6f1cc17a5b6
2025-09-01 10:53:03.312 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:53:04.973 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '王明', 'gender': '未提供', 'age': -1, 'work_experience': 3}
2025-09-01 10:53:04.973 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md
2025-09-01 10:53:04.973 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md, 使用切分器: Markdown
2025-09-01 10:53:04.974 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md 共生成 7 个子块
2025-09-01 10:53:07.621 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 21160040a62910ab2e43a6f1cc17a5b6
2025-09-01 10:53:07.621 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 王明数据工程师简历.md
2025-09-01 10:53:07.723 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf
2025-09-01 10:53:07.893 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf, hash: 36aec5b5abc53a4f89f050ffbd665837
2025-09-01 10:53:07.893 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:53:09.902 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '王顺吉', 'gender': '未提供', 'age': 24, 'work_experience': 2}
2025-09-01 10:53:09.902 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf
2025-09-01 10:53:09.902 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf, 使用切分器: RecursiveCharacter
2025-09-01 10:53:09.905 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf 共生成 4 个子块
2025-09-01 10:53:11.670 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 36aec5b5abc53a4f89f050ffbd665837
2025-09-01 10:53:11.671 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 王顺简历.pdf
2025-09-01 10:53:11.772 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf
2025-09-01 10:53:12.041 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf, hash: a1f819a55416ca2721ecb5d720db9691
2025-09-01 10:53:12.042 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:53:13.792 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '赵可', 'gender': '未提供', 'age': 23, 'work_experience': 2}
2025-09-01 10:53:13.792 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf
2025-09-01 10:53:13.792 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf, 使用切分器: RecursiveCharacter
2025-09-01 10:53:13.793 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf 共生成 4 个子块
2025-09-01 10:53:15.416 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: a1f819a55416ca2721ecb5d720db9691
2025-09-01 10:53:15.417 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 赵可的简历.pdf
2025-09-01 10:53:15.518 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf
2025-09-01 10:53:15.625 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf, hash: 2508647664778702bff4db7fee1da765
2025-09-01 10:53:15.627 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:53:17.040 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '郭杰', 'gender': '男', 'age': 28, 'work_experience': 5}
2025-09-01 10:53:17.040 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf
2025-09-01 10:53:17.041 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf, 使用切分器: RecursiveCharacter
2025-09-01 10:53:17.042 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf 共生成 5 个子块
2025-09-01 10:53:19.127 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 2508647664778702bff4db7fee1da765
2025-09-01 10:53:19.127 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 郭杰的简历 _20250806075537.pdf
2025-09-01 10:53:19.228 | INFO     | __main__:initialize_system_data:102 - ==================================================
2025-09-01 10:53:19.228 | INFO     | __main__:initialize_system_data:103 - 系统数据初始化完成！
2025-09-01 10:53:19.229 | INFO     | __main__:initialize_system_data:104 - 处理结果总结:
2025-09-01 10:53:19.229 | INFO     | __main__:initialize_system_data:105 -   - 成功新增: 19 份
2025-09-01 10:53:19.229 | INFO     | __main__:initialize_system_data:106 -   - 已存在 (跳过): 0 份
2025-09-01 10:53:19.229 | INFO     | __main__:initialize_system_data:107 -   - 处理失败: 0 份
2025-09-01 10:53:19.229 | INFO     | __main__:initialize_system_data:108 - 详细日志请查看: logs\system_init.log
2025-09-01 10:53:19.229 | INFO     | __main__:initialize_system_data:109 - ==================================================
2026-04-28 13:49:29.413 | INFO     | __main__:initialize_system_data:26 - ==================================================
2026-04-28 13:49:29.414 | INFO     | __main__:initialize_system_data:27 - 开始执行系统数据初始化...
2026-04-28 13:49:29.415 | INFO     | __main__:initialize_system_data:28 - 扫描简历目录: data/resume
2026-04-28 13:49:29.415 | INFO     | utils.vector_store:_initialize_components:30 - 开始初始化向量存储及检索组件...
2026-04-28 13:49:36.504 | INFO     | utils.vector_store:_initialize_components:73 - 向量存储及检索组件初始化完成
2026-04-28 13:49:36.999 | INFO     | __main__:initialize_system_data:53 - 发现 21 个简历文件待处理。
2026-04-28 13:49:37.001 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2026-04-28 13:49:37.003 | ERROR    | utils.document_processor:load_and_hash_document:156 - 加载或哈希文件失败: data/resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx, 错误: No module named 'docx2txt'
2026-04-28 13:49:37.004 | ERROR    | __main__:initialize_system_data:95 - 处理文件失败: AI大模型个人简历(豪)_2024.03.23_20250809205730.docx, 错误: No module named 'docx2txt'
2026-04-28 13:49:37.105 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\AI大模型个人简历_20250806095046.pdf
2026-04-28 13:49:38.147 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\AI大模型个人简历_20250806095046.pdf, hash: 253d83c8e522d16261e219cf2326ad5d
2026-04-28 13:49:38.148 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:49:40.034 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '黎豪', 'gender': '男', 'age': 33, 'work_experience': 7}
2026-04-28 13:49:40.034 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\AI大模型个人简历_20250806095046.pdf
2026-04-28 13:49:40.035 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\AI大模型个人简历_20250806095046.pdf, 使用切分器: RecursiveCharacter
2026-04-28 13:49:40.039 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\AI大模型个人简历_20250806095046.pdf 共生成 3 个子块
2026-04-28 13:49:47.340 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 253d83c8e522d16261e219cf2326ad5d
2026-04-28 13:49:47.341 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: AI大模型个人简历_20250806095046.pdf
2026-04-28 13:49:47.444 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\个人简历_20260425144534.pdf
2026-04-28 13:49:47.549 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\个人简历_20260425144534.pdf, hash: 5245145cd488cc62c1d3a2cb959ef598
2026-04-28 13:49:47.550 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:49:48.713 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '李文浩', 'gender': '未提供', 'age': 22, 'work_experience': -1}
2026-04-28 13:49:48.714 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\个人简历_20260425144534.pdf
2026-04-28 13:49:48.714 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\个人简历_20260425144534.pdf, 使用切分器: RecursiveCharacter
2026-04-28 13:49:48.717 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\个人简历_20260425144534.pdf 共生成 6 个子块
2026-04-28 13:49:48.721 | WARNING  | __main__:initialize_system_data:91 - 简历已存在，跳过: 个人简历_20260425144534.pdf
2026-04-28 13:49:48.824 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\刘宝.pdf
2026-04-28 13:49:49.325 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\刘宝.pdf, hash: baaea69dad6bca6a7b58feb2402f76a1
2026-04-28 13:49:49.325 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:49:50.576 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '刘天宝', 'gender': '男', 'age': 25, 'work_experience': 2}
2026-04-28 13:49:50.576 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\刘宝.pdf
2026-04-28 13:49:50.577 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\刘宝.pdf, 使用切分器: RecursiveCharacter
2026-04-28 13:49:50.579 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\刘宝.pdf 共生成 3 个子块
2026-04-28 13:49:55.313 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: baaea69dad6bca6a7b58feb2402f76a1
2026-04-28 13:49:55.313 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 刘宝.pdf
2026-04-28 13:49:55.415 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\庄宇_简历_20250807105559.pdf
2026-04-28 13:49:55.735 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\庄宇_简历_20250807105559.pdf, hash: 12b290a99929f37072774abb2dd2fef9
2026-04-28 13:49:55.736 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:49:57.607 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '庄宇', 'gender': '男', 'age': 24, 'work_experience': 2}
2026-04-28 13:49:57.608 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\庄宇_简历_20250807105559.pdf
2026-04-28 13:49:57.608 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\庄宇_简历_20250807105559.pdf, 使用切分器: RecursiveCharacter
2026-04-28 13:49:57.610 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\庄宇_简历_20250807105559.pdf 共生成 4 个子块
2026-04-28 13:50:03.157 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 12b290a99929f37072774abb2dd2fef9
2026-04-28 13:50:03.157 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 庄宇_简历_20250807105559.pdf
2026-04-28 13:50:03.259 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\张丰前端开发工程师简历.md
2026-04-28 13:50:03.277 | ERROR    | utils.document_processor:load_and_hash_document:156 - 加载或哈希文件失败: data/resume\张丰前端开发工程师简历.md, 错误: No module named 'markdown'
2026-04-28 13:50:03.278 | ERROR    | __main__:initialize_system_data:95 - 处理文件失败: 张丰前端开发工程师简历.md, 错误: No module named 'markdown'
2026-04-28 13:50:03.379 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\张伟开发工程师.md
2026-04-28 13:50:03.382 | ERROR    | utils.document_processor:load_and_hash_document:156 - 加载或哈希文件失败: data/resume\张伟开发工程师.md, 错误: No module named 'markdown'
2026-04-28 13:50:03.383 | ERROR    | __main__:initialize_system_data:95 - 处理文件失败: 张伟开发工程师.md, 错误: No module named 'markdown'
2026-04-28 13:50:03.485 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\张笑霞_20250809165744.txt
2026-04-28 13:50:03.487 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\张笑霞_20250809165744.txt, hash: d9db4bc938a743c0a41f956bac77d81d
2026-04-28 13:50:03.487 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:50:04.695 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '张笑霞', 'gender': '未提供', 'age': 65, 'work_experience': 22}
2026-04-28 13:50:04.695 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\张笑霞_20250809165744.txt
2026-04-28 13:50:04.696 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\张笑霞_20250809165744.txt, 使用切分器: RecursiveCharacter
2026-04-28 13:50:04.698 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\张笑霞_20250809165744.txt 共生成 4 个子块
2026-04-28 13:50:10.392 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: d9db4bc938a743c0a41f956bac77d81d
2026-04-28 13:50:10.393 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 张笑霞_20250809165744.txt
2026-04-28 13:50:10.494 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\李娜.md
2026-04-28 13:50:10.497 | ERROR    | utils.document_processor:load_and_hash_document:156 - 加载或哈希文件失败: data/resume\李娜.md, 错误: No module named 'markdown'
2026-04-28 13:50:10.497 | ERROR    | __main__:initialize_system_data:95 - 处理文件失败: 李娜.md, 错误: No module named 'markdown'
2026-04-28 13:50:10.599 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\李旭-简历.docx
2026-04-28 13:50:10.601 | ERROR    | utils.document_processor:load_and_hash_document:156 - 加载或哈希文件失败: data/resume\李旭-简历.docx, 错误: No module named 'docx2txt'
2026-04-28 13:50:10.602 | ERROR    | __main__:initialize_system_data:95 - 处理文件失败: 李旭-简历.docx, 错误: No module named 'docx2txt'
2026-04-28 13:50:10.703 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\李明AI大模型产品经理简历.pdf
2026-04-28 13:50:10.771 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\李明AI大模型产品经理简历.pdf, hash: 91a04a181f1d14e05af733e349f9add2
2026-04-28 13:50:10.772 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:50:11.848 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '李明', 'gender': '未提供', 'age': -1, 'work_experience': 4}
2026-04-28 13:50:11.849 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\李明AI大模型产品经理简历.pdf
2026-04-28 13:50:11.849 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\李明AI大模型产品经理简历.pdf, 使用切分器: RecursiveCharacter
2026-04-28 13:50:11.853 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\李明AI大模型产品经理简历.pdf 共生成 4 个子块
2026-04-28 13:50:17.545 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 91a04a181f1d14e05af733e349f9add2
2026-04-28 13:50:17.546 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 李明AI大模型产品经理简历.pdf
2026-04-28 13:50:17.647 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\林霞_20250809164313.txt
2026-04-28 13:50:17.649 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\林霞_20250809164313.txt, hash: 27c71050893c05dd92ca62655304eb63
2026-04-28 13:50:17.650 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:50:19.049 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '林青霞', 'gender': '未提供', 'age': 65, 'work_experience': 22}
2026-04-28 13:50:19.049 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\林霞_20250809164313.txt
2026-04-28 13:50:19.050 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\林霞_20250809164313.txt, 使用切分器: RecursiveCharacter
2026-04-28 13:50:19.052 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\林霞_20250809164313.txt 共生成 4 个子块
2026-04-28 13:50:24.561 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 27c71050893c05dd92ca62655304eb63
2026-04-28 13:50:24.561 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 林霞_20250809164313.txt
2026-04-28 13:50:24.663 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\林青霞.txt
2026-04-28 13:50:24.665 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\林青霞.txt, hash: 846c387153e1061340eb30b5ce7e6e73
2026-04-28 13:50:24.665 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:50:26.054 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '林青霞', 'gender': '未提供', 'age': 69, 'work_experience': 22}
2026-04-28 13:50:26.054 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\林青霞.txt
2026-04-28 13:50:26.055 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\林青霞.txt, 使用切分器: RecursiveCharacter
2026-04-28 13:50:26.057 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\林青霞.txt 共生成 4 个子块
2026-04-28 13:50:31.585 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 846c387153e1061340eb30b5ce7e6e73
2026-04-28 13:50:31.585 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 林青霞.txt
2026-04-28 13:50:31.687 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: data/resume\林青霞_test.txt
2026-04-28 13:50:31.689 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: data/resume\林青霞_test.txt, hash: 6ffb2e8ed59aeb71db3cdaab15b83168
2026-04-28 13:50:31.689 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2026-04-28 13:50:33.148 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '林青霞', 'gender': '未提供', 'age': -1, 'work_experience': 22}
2026-04-28 13:50:33.148 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: data/resume\林青霞_test.txt
2026-04-28 13:50:33.149 | INFO     | utils.document_processor:process_document:177 - 处理文档: data/resume\林青霞_test.txt, 使用切分器: RecursiveCharacter
2026-04-28 13:50:33.149 | INFO     | utils.document_processor:process_document:199 - 文档 data/resume\林青霞_test.txt 共生成 1 个子块
2026-04-28 13:50:34.322 | INFO     | utils.vector_store:store_resume:176 - 成功存储简历到Milvus, ES和MongoDB, hash: 6ffb2e8ed59aeb71db3cdaab15b83168
